T_i,B_i
603,116
243,723
527,421
513,794
20,532
231,483
825,543
251,813
804,652
513,261
591,466
826,39
128,114
180,767
358,477
211,32
314,872
904,734
570,837
771,472
842,881
611,54
350,519
65,329
475,142
100,381
401,695
419,625
245,222
994,97
108,63
620,202
112,53
45,636
290,696
861,789
644,442
255,372
604,424
154,532
106,638
291,457
437,931
28,133
886,377
517,215
321,15
313,18
209,116
949,355
677,631
25,208
360,944
51,398
911,433
516,618
824,139
846,465
648,118
784,825
762,685
239,131
769,304
642,161
97,482
611,741
101,328
17,245
837,313
949,122
710,246
959,277
696,166
219,745
978,262
128,353
770,702
236,521
695,281
133,687
843,796
21,948
259,967
412,207
683,712
429,225
392,556
385,795
43,799
221,556
371,74
856,238
376,945
876,248
321,231
654,547
982,653
467,889
464,98
264,96
834,916
619,879
292,445
18,546
579,643
212,277
572,714
532,705
51,694
463,423
18,327
847,165
648,203
44,672
150,839
40,508
546,939
325,58
399,424
280,507
529,633
218,985
870,782
132,627
371,939
812,928
21,821
532,87
12,867
842,564
481,824
590,716
931,204
913,319
453,664
383,631
108,417
950,62
242,531
618,177
892,243
478,922
189,926
336,499
531,954
851,418
913,813
417,658
628,438
851,572
816,204
763,953
328,583
142,526
467,118
28,64
912,208
109,654
316,56
198,128
829,944
720,936
182,861
227,34
552,813
194,713
173,55
802,659
869,669
70,675
283,91
576,44
285,9
747,711
919,696
38,623
743,579
70,486
651,381
695,574
566,67
984,666
450,98
863,296
30,109
941,166
457,148
331,56
491,428
763,719
978,218
805,414
752,439
485,2
610,963
950,699
606,648
791,567
102,551
338,296
238,895
146,23
79,15
886,805
394,562
384,577
264,359
737,679
151,961
633,951
961,326
696,312
343,428
841,158
200,377
416,74
788,388
238,373
684,919
708,655
710,506
470,516
190,524
714,644
516,349
947,136
506,77
905,346
581,108
874,537
549,954
183,894
614,163
699,835
159,166
707,146
668,372
566,237
291,684
165,645
935,965
289,277
354,51
415,399
995,593
64,916
930,845
246,684
393,439
209,89
334,863
592,826
590,561
986,106
525,795
495,878
833,882
517,365
236,21
920,129
151,235
193,61
361,663
264,376
397,83
996,586
577,44
68,396
982,512
547,948
15,939
802,564
617,664
50,721
581,716
387,143
547,471
370,746
556,87
798,666
495,335
238,888
155,891
913,38
525,482
789,566
219,878
434,77
810,5
586,777
935,538
86,816
804,755
439,39
668,624
201,239
45,447
926,113
678,685
752,721
160,443
253,208
68,761
277,737
132,747
26,144
595,882
379,414
219,476
144,766
475,964
933,426
84,517
768,261
81,713
724,511
470,258
719,374
557,39
253,738
189,47
781,656
849,324
586,64
211,41
134,232
467,581
722,757
352,918
143,21
60,206
94,654
536,135
111,927
136,18
586,12
413,942
170,263
509,258
29,575
743,803
84,985
687,28
480,485
561,461
522,158
275,896
388,118
238,988
355,647
757,445
150,467
112,368
72,468
966,292
759,488
301,937
124,148
806,859
178,798
777,659
523,601
304,834
797,248
861,585
692,956
597,326
994,911
630,581
86,263
42,817
625,249
151,737
368,273
168,207
888,344
615,786
427,3
403,931
737,261
992,86
870,226
357,463
894,38
372,435
683,461
695,454
807,164
91,959
515,788
414,123
882,12
834,862
439,146
219,713
946,982
136,584
214,406
870,864
879,263
608,936
140,531
892,4
606,241
80,295
253,841
919,284
289,886
805,178
12,41
102,614
435,13
488,426
560,929
905,639
163,675
473,966
480,599
852,896
903,18
965,39
641,28
102,856
853,105
682,516
891,261
122,647
409,16
808,61
464,384
773,904
253,771
205,947
606,219
426,645
337,75
259,94
806,46
192,909
510,298
105,588
940,472
334,509
574,315
319,449
588,87
591,665
851,969
744,643
752,668
282,69
786,603
171,98
974,63
767,885
718,581
57,274
186,326
197,384
854,785
80,26
511,711
298,258
118,226
731,497
578,611
977,291
567,254
960,812
975,754
654,879
294,487
920,832
183,951
500,485
612,312
929,665
50,574
283,365
236,554
299,705
647,972
47,405
28,585
522,281
253,76
634,341
311,247
244,264
436,376
217,143
64,679
871,94
361,388
554,17
583,51
62,129
643,982
852,467
733,697
439,464
556,351
231,403
120,286
395,417
893,325
33,849
437,669
776,383
942,859
26,559
335,826
815,58
834,689
813,483
370,291
910,228
105,379
938,289
935,486
958,347
786,381
821,667
805,58
992,187
317,938
440,591
858,93
979,573
508,597
141,234
466,949
278,739
719,825
460,881
25,274
298,417
491,782
79,786
454,696
154,194
984,697
914,612
492,617
843,386
68,983
218,597
978,655
626,299
513,83
663,737
960,309
243,375
764,196
943,897
593,501
509,68
263,568
361,523
447,45
81,227
798,676
925,863
369,14
261,177
200,511
755,853
816,55
678,389
872,477
812,195
838,358
753,961
740,256
347,307
631,143
603,271
192,84
270,852
708,93
541,222
428,462
125,992
896,999
18,228
640,583
690,168
78,934
335,112
645,142
275,317
929,995
829,809
772,94
607,593
690,53
219,594
218,764
825,1
769,387
778,305
131,708
387,854
860,902
276,784
116,545
623,127
836,102
132,864
980,24
694,309
413,617
858,572
732,605
857,774
488,736
980,864
230,676
53,871
300,304
664,631
753,623
254,14
629,828
984,221
963,975
577,565
41,908
477,214
285,98
529,412
655,759
417,589
171,979
446,219
340,678
213,47
387,122
686,828
789,805
551,342
114,499
188,982
681,822
400,653
536,292
313,447
157,254
719,152
507,327
268,109
721,926
225,293
936,938
472,551
353,6
486,753
299,522
305,297
273,854
215,16
856,592
690,752
981,408
950,607
928,242
222,825
414,205
920,474
449,851
703,569
140,573
550,313
707,747
457,498
366,205
991,1
25,577
340,755
775,224
134,762
788,446
450,146
203,959
321,539
142,129
291,67
651,638
729,262
322,77
229,382
150,325
635,467
214,599
695,544
938,808
741,998
147,472
111,837
873,534
586,935
163,74
429,956
491,285
18,95
889,623
375,777
331,898
166,884
293,686
83,19
381,219
273,7
922,805
683,709
801,878
36,538
457,277
948,664
873,624
387,51
283,314
723,125
680,813
675,871
102,601
207,589
17,502
182,436
865,995
453,661
384,828
40,713
339,695
857,545
970,96
143,897
268,429
157,308
113,267
189,607
240,399
137,738
437,445
168,278
466,745
28,703
476,691
864,986
333,936
349,87
36,738
574,275
979,72
730,549
736,994
515,894
211,199
276,52
179,489
413,467
667,981
771,658
544,41
466,95
45,349
790,62
980,871
746,752
344,517
250,739
418,582
275,784
990,808
175,655
749,675
482,616
266,873
34,59
19,79
734,325
803,231
687,511
240,258
315,403
137,254
666,66
15,75
898,509
79,725
674,352
783,808
107,598
552,381
850,611
984,387
801,833
205,794
949,643
966,678
707,824
412,626
144,181
245,742
425,638
973,132
549,553
325,851
808,345
784,395
946,715
156,738
15,598
398,867
658,822
431,61
49,23
96,385
835,446
568,113
312,932
778,364
154,485
71,381
803,195
881,986
619,101
335,793
304,526
426,827
429,406
842,947
985,626
962,228
141,188
527,357
664,91
342,4
951,886
732,243
361,207
647,936
850,615
812,331
162,296
992,802
108,573
234,967
540,137
163,6
221,431
639,137
501,119
263,687
811,56
30,246
436,933
295,765
457,8
823,55
167,535
706,784
571,296
282,65
770,155
991,331
600,393
332,621
151,858
761,17
473,618
353,206
120,337
355,972
231,779
764,688
304,782
405,372
747,66
648,244
704,825
972,551
92,83
877,114
12,955
843,271
196,633
548,921
256,517
632,837
219,418
746,873
975,959
120,77
57,922
596,336
149,322
901,922
165,993
618,201
754,997
546,175
782,174
928,956
497,562
342,629
491,605
871,51
266,319
65,157
155,918
708,73
659,907
187,416
22,379
675,97
105,827
640,677
543,693
413,942
953,526
439,602
968,681
985,484
995,574
974,925
56,478
721,414
452,936
425,99
86,185
819,303
688,586
188,182
21,102
609,756
676,496
346,286
585,229
295,694
809,701
626,53
513,208
637,2
601,545
964,98
778,29
735,69
209,647
796,325
513,753
713,905
146,519
345,875
53,403
964,599
934,505
881,318
159,162
815,951
802,954
136,464
164,137
719,555
607,81
420,648
17,384
805,132
277,904
105,326
34,575
975,112
107,964
789,487
767,87
436,474
199,314
758,393
990,424
119,98
154,833
227,673
303,444
734,725
923,365
868,326
571,5
197,254
107,786
939,503
571,877
763,156
799,67
372,282
263,442
309,161
528,415
226,662
678,167
889,707
955,74
23,876
834,85
844,881
498,268
592,449
201,926
367,918
258,999
577,872
443,381
76,627
121,568
771,49
307,803
914,793
456,35
353,585
328,569
445,921
759,803
433,241
391,135
851,609
677,566
92,25
694,605
142,46
437,698
737,588
118,508
716,476
594,749
723,129
775,255
814,635
768,246
530,89
451,509
896,379
837,274
798,63
25,93
804,58
236,831
210,984
416,56
130,255
414,451
731,821
470,396
196,516
659,638
173,453
226,542
874,435
979,164
627,855
13,596
515,621
424,798
756,105
963,142
186,153
823,551
41,863
223,379
554,117
528,703
906,844
105,931
365,477
935,834
510,605
780,571
151,704
926,519
367,181
380,605
393,582
747,953
708,523
900,392
211,614
180,28
531,51
781,45
760,27
365,91
368,302
979,96
45,223
249,401
374,147
825,119
456,789
396,227
268,607
329,785
864,677
367,962
86,115
880,77
479,792
148,702
919,402
432,94
946,825
149,267
833,247
356,273
115,747
441,2
726,532
631,904
638,754
671,27
513,793
850,843
658,481
351,196
794,716
444,549
469,632
549,416
745,526
722,746
28,354
428,683
569,649
152,17
474,951
213,383
908,187
92,812
327,766
623,805
265,369
101,346
436,488
571,882
524,527
398,75
884,866
898,66
322,95
648,28
360,215
163,763
467,245
982,103
698,362
434,517
614,288
635,518
322,216
227,912
711,268
996,377
655,576
107,889
774,343
822,363
186,385
754,646
551,455
586,257
446,816
976,393
948,843
609,618
165,989
701,687
770,23
229,18
255,859
172,631
147,885
113,512
968,119
646,587
826,162
224,231
453,354
158,811
953,981
510,872
245,41
210,12
861,127
147,473
739,233
837,809
887,59
65,714
989,719
591,348
44,705
567,394
207,16
527,549
1000,197
214,421
289,95
732,613
387,81
324,632
717,15
592,711
723,135
92,488
185,791
359,66
479,484
138,515
555,626
870,902
583,187
204,241
739,177
841,15
814,89
822,907
981,541
35,184
647,84
330,245
951,383
460,357
425,261
728,98
328,715
766,874
83,706
258,703
648,875
557,876
543,387
175,366
920,82
504,162
145,86
638,98
147,58
197,885
326,185
841,293
546,432
981,2
655,115
94,414
113,162
656,577
195,71
479,265
42,819
207,665
302,405
615,317
802,151
178,412
61,663
325,201
956,681
644,869
983,375
536,193
91,821
331,499
121,63
310,12
473,451
406,84
380,189
558,512
15,546
288,419
996,703
730,708
654,362
445,505
501,805
447,298
712,754
187,54
673,655
520,438
747,41
627,285
450,693
801,654
268,703
283,67
638,363
779,605
348,969
757,821
962,519
556,833
347,974
756,12
46,649
325,471
570,86
327,73
571,375
553,629
110,676
467,223
603,38
662,924
840,603
60,89
217,852
835,945
456,6
434,115
618,472
46,311
617,269
791,456
762,406
719,834
133,54
721,408
461,816
931,871
775,996
367,883
768,931
877,845
243,163
702,99
703,613
960,425
999,667
489,438
503,362
808,535
244,844
574,5
607,624
656,837
959,666
984,193
153,534
299,847
164,678
972,349
63,217
509,347
555,264
436,943
920,233
287,892
651,937
252,516
774,525
789,621
331,76
630,249
344,485
281,177
661,113
725,897
269,252
42,797
593,173
328,267
789,753
800,773
961,803
621,191
52,741
461,921
985,9
354,988
365,113
600,141
131,929
767,567
779,212
888,8
734,471
716,708
940,337
697,434
958,507
187,116
474,768
409,415
257,713
837,137
715,333
391,421
779,221
849,638
308,729
475,442
101,92
552,83
543,928
835,912
891,963
485,429
747,61
303,57
319,646
224,656
759,332
229,504
320,642
731,897
926,762
375,119
821,402
538,436
789,19
575,528
76,828
844,778
271,558
583,474
467,828
444,755
621,504
328,67
273,576
664,545
448,854
551,828
495,72
13,848
649,641
633,561
107,225
343,661
929,78
621,754
973,582
412,756
353,56
347,735
330,967
113,943
754,997
62,52
801,489
266,386
308,394
334,669
182,91
205,464
595,157
523,574
955,56
452,317
259,879
826,169
514,247
28,894
421,33
167,67
80,673
30,381
920,92
451,199
560,71
249,119
38,995
913,472
10,149
698,325
694,258
756,627
571,235
382,287
840,589
75,791
211,439
725,529
819,889
682,285
181,89
646,302
615,982
287,943
607,286
34,546
779,49
656,67
370,289
972,58
298,78
456,171
229,465
526,578
273,147
871,671
331,857
660,543
778,187
248,768
885,37
877,325
737,331
189,646
316,134
47,244
598,179
333,737
328,246
953,267
979,956
763,497
895,855
393,97
950,327
324,214
413,567
887,128
639,638
244,57
157,848
697,141
336,292
254,376
261,97
967,673
472,819
958,518
288,676
541,71
792,741
523,122
360,811
474,92
352,358
765,633
828,624
546,5
648,825
386,651
255,76
297,834
740,942
23,16
905,267
936,471
320,538
110,464
814,993
113,702
368,555
21,337
649,521
751,951
254,174
647,683
825,974
287,997
609,424
906,772
557,198
895,163
858,664
896,916
349,75
887,932
386,4
452,86
309,78
963,963
80,924
228,651
576,246
816,517
236,532
848,278
707,512
266,875
705,735
140,59
285,31
187,491
671,767
507,123
167,985
108,55
16,619
244,482
721,474
571,244
58,296
378,485
45,322
845,783
745,384
255,507
659,164
232,162
272,754
928,933
25,466
877,527
565,903
445,604
906,53
636,124
270,823
1000,326
525,226
557,398
193,98
184,504
426,401
472,133
712,339
894,345
294,531
251,837
608,989
717,974
886,335
672,726
662,355
980,469
801,532
634,968
841,644
34,478
748,403
158,37
296,705
676,54
207,459
523,297
636,961
401,378
551,594
673,395
582,495
510,885
195,444
799,52
547,789
267,765
811,583
956,116
651,186
704,898
772,715
57,235
692,63
835,681
657,145
677,579
721,68
973,576
592,843
266,423
886,96
336,318
657,119
684,49
515,149
567,463
461,36
604,354
683,552
494,566
419,92
382,805
915,479
442,73
438,696
79,973
735,888
589,454
841,479
465,116
151,706
405,64
656,875
236,193
796,327
886,838
270,117
744,191
339,971
280,595
746,224
135,977
24,215
438,918
768,518
807,19
246,175
823,233
641,465
638,528
882,503
528,19
130,701
539,82
672,97
575,585
63,398
186,744
865,344
646,392
147,314
661,836
506,749
807,686
523,949
313,196
451,269
235,428
725,63
878,721
747,728
615,863
73,9
459,286
488,827
777,491
849,268
369,178
223,819
949,145
152,129
711,991
91,82
14,472
449,256
880,56
465,97
993,709
988,345
100,181
596,527
334,996
943,206
444,456
185,165
302,904
728,924
639,329
442,556
579,719
420,497
986,401
685,204
782,117
310,63
810,493
765,67
481,264
551,367
612,953
309,413
581,76
48,554
611,428
234,169
955,776
446,602
936,608
826,35
448,538
730,875
69,912
270,184
362,125
25,845
956,12
742,526
569,725
932,395
19,486
177,539
758,703
468,438
589,234
183,43
364,935
384,948
435,443
785,739
181,545
957,631
555,9
987,68
752,386
839,112
969,356
156,673
31,816
681,612
291,123
264,77
63,739
716,293
980,782
290,209
976,37
439,499
901,978
751,317
183,78
448,826
552,991
146,977
11,453
768,563
437,584
735,58
413,556
843,319
578,644
272,363
438,388
419,175
29,888
274,233
896,143
625,159
507,509
19,626
466,931
564,1
96,974
594,364
177,828
242,227
808,37
770,791
215,92
448,168
741,375
395,477
184,747
905,298
384,923
445,58
167,47
504,171
155,681
48,241
540,105
698,568
650,453
464,615
39,286
646,629
552,425
124,148
528,713
958,884
970,163
790,647
921,644
645,826
940,938
102,879
534,461
85,877
946,548
577,334
66,319
925,358
348,735
381,85
192,299
262,296
559,744
470,676
423,51
989,489
723,645
749,669
926,308
759,905
738,517
884,671
45,981
787,285
437,228
986,135
87,803
682,627
723,188
84,709
267,205
13,614
361,942
37,142
634,246
195,756
423,412
533,301
515,933
640,621
433,571
575,56
630,938
83,952
10,82
976,41
382,639
340,781
988,556
261,529
831,414
887,417
86,526
373,642
120,832
347,114
175,277
318,67
405,45
18,505
563,401
708,109
511,281
89,87
32,961
476,316
178,832
944,184
198,465
309,905
273,131
721,206
844,832
837,609
409,986
744,239
516,914
422,52
533,807
531,508
648,178
785,282
788,109
889,543
841,93
534,198
925,88
489,351
471,79
367,951
205,326
802,774
348,64
564,857
20,491
460,15
839,611
902,622
853,852
714,953
358,848
470,594
480,785
901,686
623,707
351,265
302,796
773,162
40,272
937,688
101,803
880,651
124,345
773,118
100,64
750,888
90,104
682,97
809,287
443,319
25,58
25,87
70,968
25,119
312,208
386,771
409,418
721,204
588,491
140,747
865,951
488,887
178,874
385,822
669,606
342,504
363,953
29,201
788,499
693,817
494,659
190,121
152,388
936,942
665,759
924,57
386,878
757,698
960,343
282,757
850,794
104,67
738,552
229,791
499,433
764,723
74,528
788,84
717,226
595,684
954,796
108,303
847,271
359,563
917,955
714,957
474,624
131,85
883,435
816,944
179,218
415,518
179,459
346,442
953,102
14,3
720,217
354,597
177,53
502,296
633,632
140,266
706,14
977,308
123,712
754,982
398,117
694,7
997,694
89,325
222,51
624,329
159,5
236,647
510,171
43,525
478,953
819,945
971,17
62,65
366,935
538,433
301,149
429,509
104,317
200,394
106,625
31,3
289,679
406,204
237,758
311,199
533,417
385,168
107,452
335,587
594,185
338,376
335,83
813,545
507,968
640,468
589,477
546,593
936,75
967,179
459,515
26,827
349,179
595,764
337,775
993,974
109,713
832,417
819,646
693,6
871,414
412,558
972,799
816,562
829,234
992,717
687,325
618,728
781,743
703,113
994,167
573,173
661,905
175,7
22,761
937,758
580,781
128,779
94,394
628,671
236,246
912,277
32,332
72,699
541,478
730,415
589,491
841,673
281,542
909,352
714,18
26,442
51,531
288,549
833,2
139,438
660,354
826,804
879,392
281,718
782,162
943,446
796,884
35,61
193,959
287,286
363,689
751,66
533,438
810,154
460,376
165,934
89,837
108,134
380,398
820,361
516,521
462,69
768,425
470,614
358,334
409,156
704,756
970,129
435,513
778,77
340,93
112,54
705,511
889,404
808,72
95,897
21,276
591,758
877,726
720,578
837,185
234,95
540,875
558,113
775,865
320,591
755,212
30,243
115,418
953,545
914,121
332,114
626,546
233,56
652,198
256,88
610,573
607,63
789,603
989,661
573,607
812,327
568,687
208,658
431,426
783,776
948,87
796,534
168,436
205,434
740,418
256,755
191,333
669,204
764,137
338,693
956,134
425,84
185,227
444,149
702,739
915,248
453,228
528,122
168,229
126,7
556,214
817,769
353,847
488,997
481,771
431,301
534,615
400,355
705,628
413,601
43,65
910,34
596,983
626,578
548,598
669,228
387,186
962,877
283,458
671,428
280,44
235,278
944,419
134,587
220,308
268,495
796,285
923,681
591,664
813,666
200,784
106,753
995,981
411,519
576,217
754,909
149,152
114,358
406,966
368,371
660,22
320,222
930,402
528,233
329,997
613,368
619,279
877,166
373,362
812,217
291,774
822,598
147,702
302,942
188,317
292,422
825,69
878,653
738,829
212,277
104,53
333,117
834,651
237,424
815,72
735,732
617,337
577,445
621,251
127,446
943,644
965,93
97,231
138,354
128,119
323,697
312,967
625,104
522,74
940,505
49,713
516,206
232,69
368,612
233,963
127,237
162,436
905,352
69,488
520,683
172,996
825,784
218,65
765,902
726,299
606,435
442,991
956,394
50,76
823,822
86,113
773,66
250,238
165,76
488,256
608,737
275,412
881,23
185,665
455,45
115,639
997,7
287,625
670,586
771,595
623,13
617,814
830,4
301,247
200,383
495,587
807,252
623,226
244,561
67,775
520,822
331,374
74,957
624,59
873,388
93,58
463,367
866,179
955,68
460,373
390,767
627,413
864,715
713,943
906,136
835,701
611,865
368,724
887,878
715,43
754,879
541,625
957,106
410,828
865,865
611,883
249,868
813,353
900,638
666,463
153,435
20,24
775,48
485,282
660,928
603,315
558,61
801,782
704,206
783,734
953,146
61,6
892,671
108,705
839,111
258,395
45,192
348,637
848,425
419,8
970,501
559,809
989,965
516,277
897,612
15,15
494,588
997,383
757,443
788,372
83,16
376,403
139,147
171,181
508,571
497,975
918,499
28,484
596,744
497,226
469,782
374,94
114,38
175,364
274,431
308,866
936,526
11,676
205,631
648,447
263,167
424,54
372,33
99,581
625,377
230,387
426,977
448,418
827,762
342,292
139,56
534,234
535,951
576,443
872,732
134,899
74,435
778,591
33,925
379,66
484,373
712,481
959,255
825,636
989,337
350,557
180,74
331,968
422,715
471,52
85,821
798,983
746,633
410,61
931,979
403,886
964,581
635,907
741,846
97,81
982,776
670,811
108,864
743,565
705,281
647,756
370,76
182,744
704,52
953,332
121,19
608,131
843,13
952,658
474,972
988,817
186,925
102,841
292,372
829,53
189,594
461,82
274,805
321,687
326,535
787,345
435,91
111,728
401,251
390,147
535,495
173,308
439,52
623,163
985,673
912,91
358,513
339,67
624,429
536,861
322,989
34,818
619,607
93,742
494,97
385,644
632,65
824,129
911,627
252,64
693,794
271,203
279,72
714,922
835,16
314,445
291,104
225,851
442,68
886,526
356,458
957,77
584,25
505,856
973,246
545,393
498,519
475,261
179,462
964,537
52,84
958,776
138,182
920,379
971,774
615,219
144,417
33,195
191,28
376,43
339,249
788,612
238,839
154,188
744,339
456,863
371,889
868,547
329,992
445,64
210,133
106,534
981,843
311,603
298,99
807,86
797,973
339,704
608,824
679,101
598,433
218,144
490,76
228,127
758,41
566,536
331,298
361,274
967,213
242,165
496,942
736,559
559,691
666,615
970,939
107,358
626,232
313,772
588,52
905,466
953,56
563,687
511,779
602,827
572,563
374,595
904,582
235,612
876,366
294,19
148,549
342,211
722,487
513,213
510,569
365,471
863,418
200,55
569,355
304,306
401,115
384,817
120,753
352,766
62,21
322,227
963,85
53,38
208,99
683,392
698,584
339,453
947,88
86,597
709,915
583,74
179,386
561,95
812,12
889,265
502,899
20,378
156,351
162,442
923,282
791,197
191,97
732,657
534,747
37,844
548,613
484,117
30,915
990,318
304,164
468,471
642,714
191,813
825,301
137,796
244,873
188,882
816,184
295,416
621,166
939,921
750,239
818,817
516,631
548,75
725,742
434,816
61,624
988,143
149,995
751,458
862,484
784,168
242,828
150,174
703,413
30,142
923,384
670,521
649,507
584,554
85,203
797,5
547,272
438,59
737,399
572,524
194,813
142,816
785,63
154,415
906,135
681,63
311,882
478,253
668,685
600,399
717,519
404,101
897,346
504,788
311,747
128,194
813,247
769,948
834,33
673,221
514,57
968,227
46,621
755,663
904,961
368,59
240,184
800,589
427,48
575,296
18,832
847,155
766,72
811,269
872,626
939,713
341,833
468,983
778,73
993,692
279,432
540,124
380,436
263,93
58,95
198,88
350,529
960,458
611,144
435,835
347,836
479,639
283,791
398,82
977,216
527,314
718,466
384,435
976,108
137,437
995,413
976,761
884,107
438,562
211,906
474,535
516,288
136,617
618,174
402,63
389,939
270,13
91,148
693,789
140,456
635,508
694,113
510,357
917,813
129,88
623,887
118,861
516,348
831,298
621,85
874,434
719,378
227,22
876,391
206,593
380,28
313,362
586,248
312,224
816,718
418,881
770,386
859,723
136,984
548,782
978,923
347,504
794,265
946,506
61,416
952,828
552,883
697,245
34,834
458,715
992,739
246,784
70,137
386,309
279,829
858,477
96,72
637,654
341,496
941,133
283,777
749,924
682,239
537,654
463,619
214,448
115,978
959,533
132,604
329,651
679,631
737,198
136,194
579,965
867,449
981,87
959,714
889,549
273,187
617,576
848,583
78,284
126,943
501,513
469,241
301,541
667,363
437,236
621,111
377,395
206,211
495,205
771,73
436,847
164,846
542,636
602,275
564,166
811,775
893,15
752,656
369,523
178,226
93,835
861,121
985,896
58,458
580,153
992,892
459,361
965,577
220,923
847,936
276,841
607,217
286,757
877,229
430,764
505,685
455,529
238,621
40,301
972,263
557,197
257,8
725,514
770,777
516,11
919,79
734,883
745,91
953,77
635,344
854,443
520,751
865,547
421,963
487,976
305,389
742,61
200,969
988,92
496,835
418,782
999,595
294,269
456,91
883,988
264,179
385,318
977,884
122,356
275,42
573,677
518,31
331,777
969,931
394,922
792,183
701,18
673,91
373,202
799,67
835,907
413,809
134,888
751,225
623,34
40,921
533,91
175,164
404,196
823,1
612,656
22,216
83,304
449,839
201,34
838,931
86,203
625,584
278,246
498,262
924,749
277,954
747,858
937,639
988,453
465,724
521,443
206,887
80,531
197,54
921,645
757,734
684,943
858,604
889,418
839,381
843,81
614,251
588,78
762,233
812,297
758,992
69,268
823,282
547,919
565,914
616,839
682,848
942,905
296,661
645,161
910,164
920,747
220,511
676,713
33,979
999,838
695,997
945,15
446,874
781,82
257,377
806,531
389,928
943,279
777,208
236,484
960,228
998,795
574,337
576,219
667,945
551,709
677,84
320,87
955,349
705,318
721,76
128,578
89,87
932,846
395,209
640,806
616,276
127,132
933,469
311,547
594,556
419,309
867,198
136,256
154,422
728,455
115,571
750,978
950,892
666,83
356,604
60,517
814,858
712,885
675,12
432,324
280,765
424,872
375,402
930,744
802,129
861,212
831,209
275,3
235,409
384,782
278,875
692,236
868,597
67,624
782,516
346,844
362,66
628,972
801,499
958,838
57,74
913,855
925,157
351,64
251,297
326,85
660,379
326,321
328,459
578,625
795,758
598,586
88,142
308,26
293,84
333,389
233,591
897,681
841,659
530,643
467,385
692,359
618,742
518,152
876,581
437,221
445,178
80,18
158,278
564,778
464,695
36,201
765,462
419,125
348,326
289,898
707,414
198,879
397,268
277,928
326,189
149,183
244,881
417,783
96,196
868,411
983,532
863,857
56,653
46,364
581,431
208,748
60,467
335,289
391,813
148,352
584,84
29,619
628,882
253,713
189,433
781,103
861,42
623,996
544,4
146,978
893,698
447,87
785,154
434,68
376,992
137,321
69,666
833,487
467,88
720,514
771,259
398,467
312,144
952,296
588,233
188,473
609,869
17,58
482,61
961,478
977,278
930,737
484,919
205,223
908,224
215,514
445,572
680,9
976,307
382,466
665,5
739,787
150,603
621,917
267,94
459,315
668,539
671,824
628,537
134,503
308,474
434,385
536,913
130,823
178,558
124,8
765,971
613,509
663,572
575,68
573,889
880,212
309,171
483,618
893,459
715,94
345,51
345,45
87,871
114,226
452,195
783,148
575,457
401,323
613,828
840,77
719,738
499,114
795,634
266,302
124,316
628,91
225,991
374,585
554,84
405,316
635,622
229,927
832,261
75,159
64,84
364,472
913,98
231,801
181,72
781,488
742,67
556,846
987,423
27,374
836,438
134,409
820,649
108,696
862,983
760,852
550,983
581,946
119,216
235,89
762,706
290,658
879,69
473,854
248,456
318,176
158,251
344,583
239,645
183,671
746,322
414,894
511,747
180,459
763,242
910,793
482,625
541,81
733,747
522,693
917,773
461,217
889,66
753,428
647,848
839,859
611,679
163,497
627,506
182,719
25,776
582,209
424,528
886,559
426,711
624,194
217,99
292,382
644,862
304,703
93,65
77,561
776,991
371,493
957,178
135,726
614,627
284,962
113,104
437,294
489,477
209,51
784,712
795,76
507,269
751,288
890,527
839,975
27,759
803,478
799,936
895,496
301,795
479,468
89,842
281,208
798,184
790,149
808,67
700,276
371,349
436,77
825,484
780,884
200,112
808,403
719,541
874,991
322,74
467,523
107,603
794,656
193,127
706,349
520,777
451,501
236,458
320,191
122,488
450,778
107,67
905,123
132,533
419,904
507,128
749,417
407,512
559,237
929,809
272,666
731,246
774,343
701,662
561,147
173,429
195,728
654,496
516,625
596,216
848,421
13,159
582,987
439,168
59,71
158,98
606,685
291,583
934,168
90,677
867,844
294,851
96,521
552,343
488,133
252,738
641,494
504,885
326,454
49,883
200,241
275,54
193,865
800,869
982,963
260,557
238,165
122,187
401,716
418,395
113,322
731,32
826,554
876,65
676,185
450,877
868,528
504,532
575,622
199,155
594,567
634,39
178,982
824,802
629,999
53,75
690,891
625,968
429,889
732,956
402,589
293,219
142,925
351,888
28,26
762,541
148,144
692,775
989,64
743,609
884,173
393,821
746,651
984,242
372,811
852,771
893,733
31,615
751,886
854,827
178,923
743,625
372,994
961,305
468,883
647,265
464,99
442,963
969,64
243,907
595,242
570,701
703,886
217,479
894,891
529,917
668,534
77,67
31,756
95,808
648,156
95,769
996,179
468,439
627,723
865,847
537,346
997,588
843,729
52,801
127,826
583,877
520,733
902,147
871,53
25,741
575,519
549,762
90,289
986,906
153,905
827,105
966,363
498,372
729,873
409,662
835,432
206,734
124,838
934,724
443,169
348,657
216,879
910,737
547,91
254,79
310,842
773,532
568,684
861,532
381,173
902,738
730,224
314,721
224,732
282,89
806,232
103,32
673,817
980,269
442,795
142,617
522,391
217,821
472,401
848,405
172,156
843,907
29,858
168,999
486,207
614,485
886,619
596,565
804,579
738,302
724,349
667,487
67,261
635,672
159,382
794,636
749,158
908,472
557,347
261,852
487,808
275,787
307,943
13,165
125,391
540,988
512,846
726,464
67,694
706,733
842,459
479,553
915,561
527,513
545,598
683,546
486,732
710,609
262,738
536,709
698,94
339,68
445,644
414,88
585,457
691,45
645,218
976,675
940,907
607,949
578,366
